class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,176,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7002.0,46446.0,346.0,0.0,0.0,20606.0,0.0,396.0,0.0,0.0,0.0,66590.0,,17166.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53812.0,0.0,2638.0,2120.0,7668.0,9740.0,1346.0,15718.0,14582.0,0.0,0.0,0.0,41186.0,6432.0,2304.0,1280.0,1062.0,982.0,324.0,218.0,24.0,0.0,83862.0,0.0,4.0,2.0,0.0,20606.0,806.0,,,,,,16540.0,176.36,83862.0,83862.0,82032.0,99,0.0,7980.0,82940.0,54042.0,,1758.0,0.0,2.0,0.0,19817.28,18648.0,14303.04,110.0,200.0,0.0,0.0,0.0,1920.0,31502.0,19322.0,1000.0,46.0,22.0,0.0,4.0,8.0,83862.0,1576.0,72.0,64.0,5002.0,4836.0,27482.0,12910.0,1870.0,0.0,0.0,2.0,0.0,20110.0,138.0,0.0,8.0,0.0,0.0,22320.0,118.0,100.0,0.0,0.0,1220.0,18886.0,0.0,0.0,0.0,0.0,702.0,20.0,2.0,0.0,0.0,1508.0,276.0,360.0,144.0,0.0,0.0,0.0,0.0,0.0,327.5,176.0,34376.0,11784.0,6482.0,910.0,132.0,40.0,74.0,14.0,0.0,0.0,0.0,0.0
neg,4006,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,24606.0,197536.0,125310.0,1710.0,0.0,0.0,163906.0,0.0,0.0,0.0,0.0,0.0,326798.0,295350.0,64254.0,18032.0,0.0,0.0,0.0,0.0,152.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77164.0,271998.0,0.0,1368.0,166.0,288.0,344.0,8800.0,338192.0,4.0,0.0,0.0,0.0,175716.0,60942.0,69086.0,30160.0,7368.0,2922.0,1472.0,1318.0,178.0,0.0,391168.0,16.0,64.0,100.0,0.0,163906.0,3390.0,25584.0,38104.0,,,,63020.0,4005.87,391168.0,391168.0,387288.0,1452,0.0,38022.0,389640.0,349162.0,1209600.0,3958.0,0.0,20.0,0.0,,,,86016.0,,0.0,0.0,4602.0,134808.0,194180.0,14260.0,1084.0,228.0,0.0,0.0,10.0,16.0,391168.0,1526.0,72.0,10656.0,46732.0,78742.0,210274.0,1160.0,0.0,0.0,0.0,52.0,78.0,190886.0,49092.0,0.0,12.0,0.0,0.0,196160.0,378.0,144.0,0.0,0.0,140.0,119148.0,0.0,0.0,0.0,0.0,2120.0,440.0,90.0,106384.0,18782.0,2882.0,568.0,1200.0,144.0,344424.0,62.0,0.0,0.0,3005870.0,0.0,0.0,160806.0,20292.0,8556.0,3806.0,12252.0,23198.0,30018.0,90036.0,198.0,0.0,0.0,0.0
neg,42472,874.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,546400.0,3209142.0,480564.0,3248.0,0.0,1621016.0,0.0,0.0,0.0,0.0,0.0,4259528.0,3912980.0,703454.0,241458.0,0.0,0.0,0.0,0.0,1384.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,151160.0,130262.0,3959624.0,0.0,3256.0,1460.0,2882.0,8214.0,1229896.0,2950182.0,45156.0,0.0,0.0,0.0,1939644.0,1243600.0,592474.0,270838.0,121966.0,47684.0,22240.0,2600.0,0.0,0.0,4964278.0,0.0,834.0,542.0,28.0,1621016.0,42010.0,467336.0,234534.0,185240.0,150040.0,145420.0,14060.0,42472.06,4964278.0,4964278.0,4987876.0,11785,9330.0,6558.0,111940.0,4241046.0,1209600.0,181862.0,2.0,160.0,0.0,3199620.48,0.0,1035825.6,0.0,0.0,0.0,0.0,0.0,62360.0,1740332.0,1954426.0,419192.0,52010.0,12542.0,184.0,0.0,6.0,4964278.0,8810.0,1144.0,14972.0,923518.0,369548.0,2671302.0,249778.0,1974.0,0.0,0.0,1118.0,714.0,3207398.0,136858.0,0.0,8880.0,142.0,14.0,3255084.0,5320.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23016.0,8246.0,4464.0,0.0,0.0,150792.0,29096.0,16135880.0,1631790.0,0.0,0.0,0.0,0.0,2472080.0,2265.52,2692.0,1080570.0,1170284.0,716918.0,329658.0,531200.0,284212.0,91700.0,27380.0,9124.0,0.0,0.0,0.0
neg,25582,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,244.0,115106.0,1176418.0,344710.0,0.0,0.0,848812.0,0.0,0.0,0.0,0.0,0.0,1437732.0,1248180.0,447762.0,158824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.0,127948.0,775022.0,694862.0,36754.0,0.0,4346.0,3220.0,4208.0,6500.0,1077870.0,540328.0,6.0,0.0,0.0,0.0,641072.0,230208.0,142606.0,103394.0,88542.0,134962.0,285704.0,9990.0,0.0,0.0,1885802.0,0.0,32.0,134.0,206.0,848812.0,24346.0,302462.0,142138.0,219140.0,1310700.0,1310700.0,224980.0,25581.69,1885802.0,1885802.0,1866862.0,11037,128430.0,65350.0,672520.0,1636478.0,1209600.0,0.0,,,,1476269.76,0.0,156030.72,,,0.0,0.0,0.0,3606.0,525522.0,940926.0,144686.0,17184.0,4302.0,252.0,,0.0,1885802.0,3834.0,270.0,27032.0,99260.0,64598.0,1110180.0,328016.0,3286.0,2.0,0.0,,,,,,,,,,1026.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13792.0,25192.0,5370.0,0.0,0.0,75888.0,10856.0,1761620.0,443142.0,0.0,0.0,0.0,0.0,0.0,,,169450.0,311416.0,237338.0,105798.0,217704.0,232376.0,234554.0,106130.0,21712.0,0.0,0.0,0.0
neg,41702,810.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.0,650828.0,1738806.0,591472.0,65416.0,1140.0,1283752.0,0.0,0.0,0.0,0.0,0.0,2731294.0,2394340.0,429212.0,280398.0,0.0,0.0,0.0,0.0,1152.0,292.0,0.0,0.0,0.0,0.0,0.0,374894.0,2354702.0,56888.0,262866.0,0.0,2280.0,1220.0,1490.0,71316.0,2118744.0,854268.0,32.0,0.0,0.0,0.0,1266994.0,522036.0,175258.0,145226.0,127202.0,131430.0,276364.0,404840.0,0.0,0.0,3161166.0,172.0,556.0,320.0,0.0,1283752.0,30336.0,175584.0,252782.0,152880.0,157240.0,,112600.0,41702.55,3161166.0,3161166.0,3135798.0,21735,742.0,70030.0,734520.0,3049350.0,1209600.0,96546.0,2.0,46.0,0.0,2384354.88,0.0,662464.32,0.0,0.0,0.0,0.0,0.0,11294.0,934618.0,1597810.0,461658.0,37878.0,5626.0,466.0,82.0,88.0,3161166.0,5314.0,680.0,134964.0,450410.0,176198.0,1609444.0,657048.0,15142.0,150.0,0.0,1244.0,802.0,2331556.0,125914.0,0.0,4026.0,0.0,22.0,2411274.0,3256.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18758.0,33144.0,17660.0,0.0,0.0,63476.0,10450.0,3290100.0,357990.0,0.0,0.0,0.0,0.0,12641680.0,1319.38,1466.0,696580.0,582716.0,360696.0,157442.0,269606.0,208672.0,188198.0,133738.0,421844.0,29858.0,0.0,0.0
neg,1740,2130706442.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47412.0,54426.0,0.0,0.0,0.0,40768.0,0.0,0.0,0.0,0.0,0.0,94056.0,85024.0,12726.0,7124.0,0.0,0.0,0.0,0.0,164.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,40154.0,8920.0,52806.0,0.0,1100.0,12.0,10.0,26.0,284.0,100412.0,36.0,0.0,0.0,0.0,24126.0,60314.0,11558.0,4148.0,1200.0,368.0,146.0,20.0,0.0,0.0,106794.0,2.0,770.0,50.0,0.0,40768.0,1150.0,6422.0,6276.0,,,,12600.0,1739.59,106794.0,106794.0,110052.0,384,0.0,10568.0,106580.0,101880.0,1209600.0,2174.0,2.0,4.0,0.0,91808.64,0.0,8957.76,0.0,22.0,0.0,0.0,0.0,16332.0,82832.0,2364.0,272.0,66.0,14.0,0.0,0.0,6.0,106794.0,1140.0,22.0,54.0,5954.0,1354.0,13104.0,78216.0,2028.0,8.0,0.0,382.0,260.0,92436.0,67372.0,0.0,0.0,0.0,8.0,92492.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,132.0,156.0,0.0,0.0,1356.0,282.0,704560.0,70462.0,0.0,0.0,0.0,0.0,739610.0,71.22,50.0,11116.0,12600.0,3480.0,1216.0,4008.0,69438.0,22.0,0.0,0.0,0.0,0.0,0.0
neg,38520,2130706432.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,186500.0,2013394.0,774622.0,57428.0,1258.0,1294952.0,0.0,0.0,0.0,0.0,0.0,2702918.0,2370624.0,745106.0,283762.0,0.0,0.0,0.0,0.0,612.0,458.0,0.0,0.0,0.0,0.0,0.0,44.0,380980.0,1201764.0,1450802.0,0.0,2402.0,2082.0,4692.0,9614.0,188830.0,2824958.0,1012.0,0.0,0.0,0.0,1289680.0,798940.0,279966.0,176944.0,127292.0,129876.0,222010.0,8882.0,0.0,0.0,3448326.0,826.0,4244.0,644.0,36.0,1294952.0,42248.0,479040.0,263296.0,242620.0,318880.0,,178700.0,38520.89,3448326.0,3448326.0,3443966.0,14655,5950.0,99846.0,1023780.0,3033590.0,1209600.0,106582.0,2.0,144.0,0.0,2448808.32,0.0,583157.76,0.0,564.0,0.0,0.0,0.0,7476.0,940076.0,1564882.0,482576.0,35422.0,3098.0,60.0,20.0,24.0,3448326.0,3364.0,402.0,18458.0,486772.0,147486.0,1553882.0,804406.0,18640.0,180.0,0.0,454.0,1400.0,1669042.0,520556.0,0.0,15462.0,0.0,10.0,2497096.0,2330.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23152.0,22304.0,9428.0,0.0,0.0,83272.0,16598.0,15901420.0,1655026.0,0.0,0.0,0.0,0.0,344970.0,887.86,964.0,614528.0,641872.0,425588.0,190648.0,383076.0,605854.0,149636.0,17828.0,4314.0,246.0,0.0,0.0
pos,502786,6832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32949410.0,26968.0,3848.0,1196.0,1421058.0,2237202.0,59098672.0,51139524.0,15686358.0,8910462.0,2.0,0.0,9237250.0,249166.0,28786.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76205824.0,1780.0,8494.0,2698.0,0.0,32949410.0,963574.0,4750238.0,10921876.0,351320.0,287280.0,275680.0,276520.0,502785.18,76205824.0,76205824.0,1552.0,0,383186.0,95248.0,1181040.0,0.0,1209600.0,762026.0,0.0,0.0,0.0,31924336.32,24116262.72,17652526.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10822.0,76205824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27982.0,1254.0,0.0,0.0,3380.0,12238156.0,0.0,0.0,0.0,0.0,540168.0,141674.0,29622.0,0.0,0.0,898848.0,175766.0,10256340.0,1826068.0,0.0,0.0,0.0,0.0,33344760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,31404,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,593226.0,1282856.0,121522.0,1578.0,0.0,986470.0,0.0,0.0,0.0,0.0,0.0,1898282.0,1761930.0,360944.0,94530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,422334.0,784104.0,791680.0,0.0,3884.0,2356.0,6138.0,12144.0,565992.0,1409650.0,196.0,10.0,0.0,0.0,796328.0,438192.0,169740.0,109470.0,84580.0,82086.0,118922.0,168512.0,32122.0,418.0,2259676.0,640.0,1300.0,2232.0,570.0,986470.0,20524.0,246898.0,113238.0,217840.0,,,139360.0,31403.7,2259676.0,2259676.0,2244468.0,11852,31532.0,102666.0,1045380.0,2000370.0,1209600.0,0.0,,,,1759625.28,0.0,237801.6,,,0.0,0.0,0.0,275662.0,1141076.0,554234.0,24134.0,4380.0,866.0,18.0,,0.0,2259676.0,2990.0,294.0,99296.0,106644.0,159272.0,1519702.0,109644.0,2520.0,8.0,0.0,,,,,,,,,,1270.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9732.0,28450.0,6434.0,0.0,0.0,78910.0,13438.0,2485200.0,287444.0,0.0,0.0,0.0,0.0,30403840.0,,,255236.0,303380.0,227638.0,121528.0,348058.0,430474.0,175454.0,76208.0,62070.0,324.0,0.0,0.0
neg,60104,124.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,46014.0,1111088.0,2291374.0,218518.0,9248.0,0.0,1731374.0,0.0,0.0,0.0,0.0,0.0,3360558.0,2962816.0,649350.0,315102.0,0.0,0.0,0.0,0.0,218.0,78.0,0.0,0.0,0.0,0.0,0.0,8370.0,788784.0,531816.0,2347272.0,0.0,2352.0,758.0,1218.0,29876.0,1748184.0,1891762.0,2092.0,0.0,0.0,0.0,849844.0,1249330.0,419250.0,284288.0,208142.0,156298.0,156490.0,340836.0,11764.0,0.0,4010546.0,152.0,630.0,536.0,2.0,1731374.0,47414.0,419638.0,227446.0,197540.0,166680.0,209680.0,67920.0,60104.44,4010546.0,4010546.0,4016468.0,23550,9060.0,33254.0,372380.0,3676242.0,1209600.0,100548.0,0.0,144.0,0.0,3359328.0,0.0,314435.52,0.0,0.0,0.0,0.0,510.0,361428.0,1892796.0,1279834.0,122284.0,15266.0,4076.0,48.0,30.0,36.0,4010546.0,5308.0,716.0,20556.0,242490.0,79650.0,1643224.0,1642786.0,41412.0,100.0,0.0,216.0,880.0,3193858.0,169406.0,46.0,72900.0,0.0,0.0,3383194.0,2268.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24046.0,57338.0,12416.0,0.0,0.0,123934.0,21166.0,362180.0,71254.0,0.0,0.0,0.0,0.0,2364950.0,1431.4,1534.0,346134.0,540860.0,398182.0,240608.0,803924.0,858244.0,337402.0,107222.0,43666.0,0.0,0.0,0.0
pos,120540,5584.0,4730.0,0.0,0.0,0.0,0.0,13352.0,724032.0,4763708.0,5734042.0,1522372.0,319288.0,19830.0,18.0,5337772.0,0.0,0.0,0.0,325094.0,488168.0,10286374.0,8867968.0,2891280.0,1549008.0,2.0,0.0,0.0,0.0,15040.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772028.0,12017842.0,306772.0,14698.0,6916.0,9292.0,10760.0,26300.0,11563192.0,743744.0,721692.0,48.0,0.0,5415110.0,3633360.0,1203294.0,696990.0,504904.0,390558.0,321168.0,251988.0,135898.0,543372.0,13504986.0,1660.0,5092.0,1430.0,14.0,5337772.0,243076.0,990176.0,1893236.0,323580.0,258440.0,251600.0,41800.0,120540.09,13504986.0,13504986.0,13384050.0,53807,2452.0,7022.0,178080.0,13102284.0,1209600.0,649128.0,0.0,532.0,0.0,9660102.72,642417.6,2782440.0,108.0,1186.0,1134.0,48270.0,843282.0,2281748.0,4759446.0,2726768.0,1129312.0,736480.0,490636.0,79566.0,408.0,480.0,13504986.0,16024.0,2034.0,2904072.0,1032630.0,1205630.0,6198684.0,1629722.0,107486.0,360.0,0.0,7382.0,1254.0,9354410.0,1358810.0,0.0,354.0,0.0,0.0,9805266.0,23502.0,2192.0,725890.0,893936.0,0.0,0.0,0.0,0.0,0.0,0.0,110360.0,44938.0,10778.0,0.0,0.0,716008.0,114144.0,249400.0,28792.0,0.0,0.0,0.0,0.0,34556060.0,4844.96,4968.0,3642498.0,4265726.0,1818388.0,622054.0,1291856.0,726114.0,686860.0,42256.0,890.0,0.0,0.0,0.0
neg,38808,694.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,174136.0,1583216.0,755590.0,48534.0,1874.0,1112276.0,0.0,0.0,0.0,0.0,0.0,2338632.0,2093360.0,378340.0,203558.0,0.0,0.0,0.0,0.0,1062.0,192.0,0.0,0.0,0.0,0.0,0.0,9304.0,740020.0,1635014.0,179990.0,0.0,3052.0,2044.0,2706.0,46880.0,1567460.0,939416.0,2770.0,0.0,0.0,0.0,823684.0,655178.0,301108.0,208190.0,151462.0,115822.0,99950.0,193994.0,14940.0,0.0,2717460.0,20.0,30.0,442.0,0.0,1112276.0,26528.0,215218.0,162008.0,155420.0,173580.0,,44660.0,38807.7,2717460.0,2717460.0,2714266.0,16722,18320.0,26976.0,293000.0,2564328.0,1209600.0,74484.0,0.0,170.0,0.0,2262955.2,0.0,299598.72,0.0,0.0,0.0,0.0,0.0,19042.0,591486.0,1393620.0,536504.0,20100.0,3414.0,162.0,54.0,60.0,2717460.0,3132.0,446.0,7954.0,212420.0,104878.0,1384818.0,833550.0,16740.0,390.0,0.0,1038.0,602.0,709996.0,57954.0,178.0,1772.0,0.0,0.0,2277600.0,2178.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14306.0,25256.0,4330.0,0.0,0.0,61682.0,12306.0,5913460.0,802290.0,0.0,0.0,0.0,0.0,497850.0,891.34,998.0,316312.0,477006.0,356376.0,170498.0,403206.0,432356.0,203632.0,90908.0,114032.0,2.0,0.0,0.0
neg,568,2130706432.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12462.0,38820.0,33744.0,2964.0,0.0,0.0,32984.0,0.0,0.0,0.0,3934.0,7188.0,112772.0,102684.0,62832.0,2866.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,86822.0,0.0,880.0,514.0,680.0,3376.0,5974.0,33614.0,42952.0,0.0,0.0,0.0,67228.0,10954.0,3482.0,2312.0,1340.0,936.0,928.0,410.0,142.0,258.0,179698.0,0.0,0.0,0.0,0.0,32984.0,1278.0,42752.0,19376.0,,,,61140.0,567.97,179698.0,179698.0,177684.0,265,0.0,17392.0,177800.0,88298.0,1209600.0,780.0,12.0,20.0,0.0,30115.2,0.0,56576.64,24.0,168.0,0.0,0.0,11662.0,22804.0,45172.0,6480.0,1462.0,404.0,6.0,0.0,6.0,4.0,179698.0,1406.0,60.0,2648.0,10780.0,28022.0,43326.0,1746.0,2.0,0.0,0.0,46.0,18.0,31830.0,46.0,0.0,0.0,0.0,0.0,32176.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0,0.0,25036.0,3722.0,466.0,84.0,14460.0,1438.0,45428.0,24.0,0.0,0.0,0.0,386.2,314.0,59046.0,14354.0,4894.0,1360.0,2236.0,1608.0,1550.0,2912.0,30.0,0.0,0.0,0.0
neg,272,12.0,8.0,0.0,0.0,0.0,0.0,0.0,5510.0,17738.0,18788.0,3690.0,0.0,0.0,0.0,16712.0,0.0,0.0,0.0,5566.0,8578.0,48972.0,43454.0,62652.0,1754.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,35862.0,9248.0,0.0,2200.0,94.0,206.0,220.0,204.0,28862.0,6342.0,7598.0,0.0,0.0,35266.0,6884.0,1822.0,658.0,834.0,156.0,92.0,12.0,2.0,0.0,117300.0,0.0,6.0,36.0,0.0,16712.0,806.0,52130.0,10328.0,1310700.0,1310700.0,1310700.0,61760.0,271.22,117300.0,117300.0,114530.0,115,0.0,10134.0,116280.0,46212.0,1209600.0,1432.0,6.0,2.0,0.0,23104.32,0.0,21629.76,0.0,92.0,0.0,1458.0,21272.0,15392.0,7020.0,476.0,74.0,34.0,0.0,0.0,12.0,18.0,117300.0,1900.0,84.0,98.0,638.0,840.0,11812.0,27240.0,3114.0,0.0,0.0,22.0,4.0,23322.0,92.0,0.0,0.0,0.0,0.0,26390.0,428.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,20.0,2.0,0.0,0.0,646.0,132.0,2940.0,294.0,0.0,0.0,0.0,0.0,0.0,,286.0,23470.0,10564.0,3474.0,1028.0,2160.0,2702.0,1740.0,588.0,0.0,0.0,0.0,0.0
neg,12,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4856.0,0.0,0.0,0.0,1846.0,0.0,0.0,0.0,0.0,0.0,5242.0,3542.0,3646.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892.0,0.0,0.0,0.0,38.0,8.0,16.0,10.0,716.0,4104.0,0.0,0.0,0.0,0.0,4252.0,414.0,92.0,48.0,12.0,32.0,42.0,0.0,0.0,0.0,8894.0,0.0,8.0,28.0,0.0,1846.0,136.0,1758.0,1878.0,,,,3580.0,12.59,8894.0,8894.0,11856.0,10,0.0,836.0,8840.0,4892.0,1209600.0,434.0,2.0,0.0,0.0,2529.6,49.92,2281.92,0.0,14.0,0.0,0.0,0.0,8.0,2024.0,2552.0,262.0,34.0,12.0,0.0,8.0,14.0,8894.0,52.0,8.0,16.0,536.0,232.0,1410.0,2226.0,398.0,14.0,0.0,10.0,0.0,3158.0,132.0,0.0,10.0,0.0,12.0,3280.0,46.0,44.0,0.0,0.0,100.0,186.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,92.0,26.0,7800.0,776.0,2706.0,12.0,0.0,0.0,0.0,26.52,26.0,2506.0,2252.0,122.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,62840,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3730.0,175356.0,2520356.0,1114544.0,1126.0,0.0,1962420.0,0.0,0.0,0.0,0.0,0.0,3320976.0,2882890.0,691450.0,356980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72778.0,1156222.0,2176570.0,409542.0,0.0,6786.0,6350.0,10062.0,14642.0,1965284.0,1811686.0,298.0,4.0,0.0,0.0,1411596.0,456304.0,300856.0,271098.0,253816.0,318112.0,448492.0,339206.0,15614.0,18.0,4013096.0,440.0,4856.0,852.0,232.0,1962420.0,57986.0,337158.0,350294.0,157260.0,216040.0,265780.0,43580.0,62839.97,4013096.0,4013096.0,3955562.0,30803,713318.0,31690.0,375460.0,3815112.0,1209600.0,0.0,,,,3524993.28,0.0,284799.36,,,0.0,0.0,0.0,5562.0,1192526.0,2385646.0,208750.0,19478.0,3150.0,0.0,,0.0,4013096.0,4256.0,680.0,238624.0,153520.0,751174.0,2576144.0,88842.0,1872.0,0.0,0.0,,,,,,,,,,2006.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35086.0,68380.0,10588.0,0.0,0.0,123564.0,20246.0,6015860.0,1100704.0,0.0,0.0,0.0,0.0,3453350.0,,,305114.0,767512.0,520540.0,253820.0,496574.0,454406.0,349596.0,257734.0,376864.0,32952.0,0.0,0.0
neg,330,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,16618.0,18014.0,0.0,0.0,12010.0,0.0,0.0,0.0,0.0,0.0,32006.0,24264.0,21822.0,3716.0,0.0,0.0,0.0,0.0,84.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,33062.0,1650.0,0.0,0.0,114.0,48.0,100.0,86.0,18440.0,15922.0,2.0,0.0,0.0,0.0,24284.0,8490.0,1614.0,204.0,86.0,30.0,4.0,0.0,0.0,0.0,53902.0,6.0,82.0,20.0,0.0,12010.0,516.0,13936.0,7718.0,,,,21440.0,329.04,53902.0,53902.0,54710.0,85,0.0,5124.0,53440.0,34712.0,1209600.0,1256.0,2.0,6.0,0.0,20211.84,19.2,14376.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.0,29324.0,2664.0,214.0,28.0,0.0,0.0,6.0,53902.0,250.0,32.0,166.0,1838.0,1296.0,9814.0,20458.0,766.0,92.0,0.0,66.0,164.0,21854.0,10616.0,0.0,2.0,0.0,28.0,21894.0,136.0,36.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,434.0,30.0,30.0,0.0,0.0,640.0,154.0,134900.0,13588.0,13630.0,30.0,0.0,0.0,0.0,80.54,86.0,15064.0,5080.0,1542.0,570.0,1396.0,11052.0,8.0,0.0,0.0,0.0,0.0,0.0
neg,70,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2790.0,9992.0,464.0,0.0,0.0,5372.0,0.0,220.0,0.0,0.0,0.0,23388.0,20090.0,9260.0,320.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13322.0,0.0,1234.0,82.0,110.0,86.0,170.0,11634.0,6.0,0.0,0.0,0.0,11358.0,1074.0,114.0,224.0,50.0,28.0,424.0,50.0,0.0,0.0,32680.0,0.0,4.0,0.0,0.0,5372.0,300.0,6588.0,2646.0,,,,8940.0,70.59,32680.0,32680.0,33216.0,33,46.0,3092.0,32400.0,13322.0,1209600.0,710.0,0.0,2.0,0.0,7587.84,0.0,4596.48,26112.0,,0.0,0.0,0.0,2858.0,5780.0,3858.0,826.0,0.0,0.0,0.0,6.0,38.0,32680.0,1270.0,46.0,60.0,702.0,916.0,3412.0,5788.0,1112.0,16.0,0.0,22.0,40.0,6698.0,948.0,0.0,0.0,0.0,0.0,7828.0,90.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,1710.0,610.0,260.0,58.0,2340.0,246.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,6218.0,4514.0,1648.0,188.0,62.0,154.0,122.0,238.0,0.0,178.0,0.0,0.0
